"id","subc_id","elev_min","elev_max","elev_mean","elev_sd","flowpos_min","flowpos_max","flowpos_mean","flowpos_sd","outlet_dist_dw_basin_min","outlet_dist_dw_basin_max","outlet_dist_dw_basin_mean","outlet_dist_dw_basin_sd","outlet_dist_dw_scatch_min","outlet_dist_dw_scatch_max","outlet_dist_dw_scatch_mean","outlet_dist_dw_scatch_sd","channel_dist_up_seg_min","channel_dist_up_seg_max","channel_dist_up_seg_mean","channel_dist_up_seg_sd","strahler"
4058456652,508235432,33.5,36.1,35.0683,0.7741,0.0054,70.0201,11.9429,26.301,257779,258477,258176.64,178.4311,0,698,397.8293,178.4755,109,681,381.8571,197.5395,5
4058518417,508131989,114.2,132.1,122.1982,4.8252,0.0054,1044.8995,131.7174,294.9699,749300,750885,750213.1,426.5643,0,1585,913.4159,426.5747,109,1441,836.25,416.4843,7
4058609425,508131296,114.2,124.4,118.8133,3.0452,0.0054,1576.1788,315.2348,630.4531,749074,749518,749264.25,123.2382,0,444,189.9333,123.3934,109,277,184.3333,69.6722,8
4058467710,507184939,9.5,18,13.6052,2.4955,0.0052,50912.016,7308.0874,17204.639,213468,214610,214029.66,290.3563,0,1142,562.0172,290.3862,109,744,432,213.6151,9
4058505133,506475036,25.9,40.1,32.8,4.1186,0.0051,160.0515,20.1022,52.8425,130961,131689,131368.19,190.7768,0,728,407.2813,190.6727,93,386,243.25,108.6425,5
4058459747,507972284,22.7,26.4,24.2957,1.0839,0.0053,27.6752,6.5987,11.7527,216087,216991,216513.48,248.4236,0,905,426.9348,248.4368,58,686,350.9091,190.2517,5
4058456736,508039112,21.5,26.6,24.1929,2.0527,0.0053,167.7579,59.883,80.3338,232099,232440,232276.64,90.8536,0,341,177.6429,90.8536,58,289,173.4,81.6005,6
4058546655,508192818,31,32.5,31.8625,0.4456,0.0054,503.5564,94.4048,196.4912,251228,251540,251408.5,90.2053,0,311,179.875,90.0325,109,311,207.3333,82.5523,7
4058550699,508073597,25,28.2,26.8405,1.0123,0.0053,802.2328,134.0615,298.2639,232587,233200,232922.03,154.5265,0,612,334.9048,154.4995,93,612,357.5714,169.2436,7
4058589745,508021435,22.1,24.5,23.325,0.651,0.0053,990.5029,114.2912,316.4166,224837,225752,225282.39,230.6584,0,915,445.3269,230.6301,109,553,356.8333,155.5896,7
4058459701,507793618,13,17.2,14.9571,1.2916,0.0053,72.753,17.3184,30.9666,186389,186902,186629.9,139.7859,0,513,240.619,139.8834,93,496,287.8,142.6876,5
4058622989,507166944,11.2,13.6,11.8714,0.6649,0.0052,1757.8655,585.9076,828.5891,190104,190551,190334.62,115.2428,0,447,230.7143,115.1418,56,395,225.7143,113.0003,7
4058589703,507652122,43.5,49.2,46.375,2.3721,0.0053,216.4606,81.1134,104.7056,229239,229462,229357,64.6684,0,223,118,64.6684,57,172,114.3333,46.9491,5
4058503718,507845721,19.6,30.5,22.1741,2.3265,0.0053,211.0941,43.5556,85.2363,242465,243604,243049.6,307.0801,0,1138,584.0862,307.0174,109,1029,578.8182,282.725,6
4058483897,509735043,171.8,185.4,178.2625,4.6519,0.0056,730.8182,188.7067,304.3359,754107,754703,754410.5,149.099,0,596,303.5,149.099,111,453,292,121.675,6
4058589629,507805949,44.3,51.6,47.7746,2.2089,0.0053,10.9513,1.7263,3.9079,310808,311929,311369.1,231.4229,0,1121,561.1746,231.4416,109,811,438.6667,220.4788,4
4058459683,507804526,44.3,51.2,47.9038,1.9122,0.0053,231.2154,47.9662,93.7104,308562,309452,309033.12,253.339,0,890,471.434,253.3809,109,890,504.4545,243.2714,6
4058546730,508157624,80.5,118.8,88.5238,9.2429,0.0054,3908.9678,930.6717,1664.8092,358178,358674,358450.2,133.328,0,495,271.9524,133.3875,109,444,276.6,126.5648,8
4058517444,508240030,142.6,148.6,145.0036,1.35,0.0054,25.4897,6.0198,10.7338,774120,775337,774760.5,327.9023,0,1217,640.8545,327.8939,109,1166,639.6923,347.8046,4
4058459645,508253321,205,300.6,237.0375,27.7542,0.0081,72.5526,12.0931,26.998,391052,391648,391381.22,153.9031,0,595,328.7917,153.9378,109,404,261,109.4509,5
4058456743,508179361,206.2,235.2,211.675,7.5248,0.0054,179.598,44.8141,77.5848,436941,437362,437173.3,113.0662,0,421,232.25,113.0224,93,404,252.5,116.5815,5
4058546659,507946578,64.1,69.4,66.1905,1.4628,0.0053,388.9705,36.7963,112.4347,380397,381135,380809.72,226.5508,0,738,412.7619,226.561,58,115,86.5,28.5,7
4058550642,507694897,48.1,56,50.9778,2.5935,0.0053,718.7487,239.5792,338.7907,258562,258837,258691.78,73.5962,0,275,129.8889,73.573,57,172,114.6667,46.9491,7
4058456661,507743430,57.2,64.8,60.493,2.3371,0.0053,154.0835,38.1209,65.3848,274013,274845,274459.1,217.874,0,832,446.2326,217.8561,57,780,449.8,236.0897,6
4058546758,507556822,61.8,64.1,62.6375,0.7952,0.0067,113.8951,23.8109,42.2242,284952,285210,285096.88,74.3328,0,259,145.625,74.6374,93,202,147.5,54.5,5
4058609452,508003486,95.5,112.4,102.65,5.0649,0.0053,2516.0833,416.8547,907.3278,744423,745540,744998.8,282.5897,0,1117,576.1667,282.6697,109,934,524.1111,265.9722,7
4058518445,508074580,121.3,126.7,123.45,1.5346,0.0053,1.0122,0.1609,0.334,755946,756540,756309.25,144.1679,0,594,363.1875,144.2055,58,376,201.4,114.6745,2
4058566443,508049169,98.1,107.5,101.1,3.1729,0.0054,2145.2537,804.4798,1038.543,732001,732296,732150.75,84.1706,0,295,149.375,84.2362,93,278,185.3333,75.5263,8
4058467782,507829558,62.5,70.9,66.4435,2.1825,0.0053,2370.1438,618.2898,1040.726,691732,692267,692005.44,144.5216,0,535,273.5217,144.463,109,535,299,148.397,8
4058468800,507879448,73.7,78.6,75.9419,1.587,0.0053,2356.5828,505.49,943.9839,701024,701610,701358.9,145.1235,0,587,335.2258,145.199,109,622,368.1667,176.0544,8
4058597739,507769127,54.1,56.9,55.2361,0.7536,0.0053,1.9801,0.364,0.6559,662571,665849,664173.7,919.9937,0,3279,1603.1257,919.9869,109,3134,1654.881,914.8568,2
4058557796,507906454,65.2,75.8,70.2311,3.0979,0.0053,63.8565,11.4243,24.3332,679146,680019,679610.7,233.2489,0,873,465.0667,233.2597,109,873,491.125,250.1597,5
4058557684,507089902,4.1,7.2,5.113,0.9086,0.0052,295.8958,77.1687,129.8821,186009,186894,186484.28,248.1598,0,884,475.1087,248.1321,56,884,470.3333,234.9569,6
4058471711,507070453,4.8,8,6.1575,0.951,0.0052,13.6876,3.5582,5.8891,192395,194613,193560.17,622.9901,0,2219,1165.2583,623.0058,56,2166,1137.3438,659.0574,4
4058597659,507155014,6,17.2,7.8738,3.0272,0.0052,2.8085,0.3904,0.8221,200224,200952,200617.19,198.3229,0,728,393.7381,198.3227,93,403,243.75,116.257,3
4058467735,506957593,1.9,11.8,4.3082,1.9224,0.0052,109068.74,21229.902,40664.2,154658,156400,155460.08,410.4253,0,1742,801.8351,410.4341,108,1469,797.0667,421.8255,10
4058597793,506819641,11.9,17.9,13.4,2.5981,0.0372,532.3187,226.9476,233.4612,156874,157131,156998.75,93.0709,0,257,124.75,93.0709,93,185,139,46,7
4058465835,506817583,5.1,5.7,5.5333,0.1972,0.0052,960.4061,240.1059,415.8546,141228,141500,141348.08,64.4793,0,272,120.4167,64.3123,56,167,111.6667,45.3162,7
4058554719,506739497,18.9,24.4,21.725,1.9575,0.0051,59.9526,14.9944,25.9566,138149,138258,138230.75,47.1984,0,108,81,46.7654,108,108,108,0,5
4058510119,506491876,35.4,39.8,37.7,1.5666,0.0051,102.9362,29.4112,46.4634,138330,138492,138420.42,47.0315,0,163,90.7143,47.2553,55,163,109,54,5
4058471660,506757483,56.9,74.7,60.9313,5.7825,0.0051,6.9482,1.7084,2.5918,552147,552568,552367.6,107.6672,0,420,220.25,107.6502,93,278,185.3333,75.5263,3
4058597854,507467670,36.4,38.5,37.4146,0.6513,0.0053,788.3121,163.2337,318.2012,444892,445876,445372.4,240.6885,0,984,480.4792,240.6843,109,824,469.2222,241.2743,7
4058587442,507290269,29.8,56.3,31.778,5.6898,0.0055,4616.532,62.8091,428.9716,422359,424558,423434.7,462.2178,0,2199,1076.0508,462.2309,57,1110,522.6667,315.1672,5
4058554725,507441621,33.7,38.3,35.9233,1.388,0.0053,858.3132,190.9035,349.2642,433367,434004,433698.56,174.0423,0,637,331.4,174.0963,109,637,375.5,179.5631,7
4058457424,507228691,31.1,43.6,36.4125,4.2203,0.0052,9.3322,2.3449,4.0299,440370,440695,440519.5,96.6243,0,326,150,96.6243,109,165,137,28,4
4058453435,507173161,32.7,35,33.85,1.15,0.0052,121.8403,60.9227,60.9175,448224,448333,448278.5,54.5,0,109,54.5,54.5,56,56,56,0,5
4058597735,506943581,38.7,43.1,41.4053,1.6776,0.0052,200.9472,52.8558,88.4329,496832,497269,497072.84,130.1826,0,437,240.8947,130.2556,108,385,262.4,95.3721,6
4058587448,507149563,50.7,65.2,55.8091,3.7765,0.0052,45.4419,9.5101,17.7321,468238,469110,468725.97,234.816,0,873,488.3636,234.8329,109,800,460.5,223.1216,4
4058587453,507143498,46.8,52.9,50.4273,2.1093,0.0052,1.4535,0.2673,0.5403,469872,470089,470003,65.8414,0,217,131,65.8414,109,217,163,54,3
4058460423,507164205,44,48.8,46.98,2.0262,0.0052,74.9806,15.0023,29.9891,465171,465372,465273,63.8091,0,201,102.4,63.8486,109,109,109,0,5
4058557792,506846171,29.4,42.9,34.0043,3.675,0.0052,380.9989,81.0029,155.7964,168371,169195,168776.02,204.6028,0,824,405.1277,204.5954,108,716,406.8,194.8624,7
4058468644,506967617,45.5,88.1,57.2488,11.7733,0.0052,6.9788,0.9121,2.0075,198998,200079,199634.22,274.3241,0,1081,636.6395,274.319,108,990,549.1,281.947,3
4058471653,506954814,41.1,42.1,41.4333,0.4714,0.0055,17.1833,8.0332,7.8505,197134,197407,197253.17,85.7427,0,273,118.8333,85.6746,56,220,129.3333,68.0653,4
4058471668,506981818,15,38.7,23.7567,7.3186,0.0052,16.1206,2.199,5.1678,193580,194403,193989.52,196.2865,0,823,409.25,196.2541,56,501,291.75,146.4332,4
4058468805,507407351,36.1,38.7,37.3609,0.7511,0.0053,9.9247,2.1145,4.0018,364721,365161,364951.4,118.2778,0,440,230.6957,118.16,57,440,243.2,132.3018,4
4058586982,506397863,12.9,18.3,15.7484,1.6867,0.005,205.6878,39.6336,80.8769,80475,81054,80770.42,145.8293,0,579,295.5806,145.9215,55,381,235.3333,107.1956,6
4058579332,508197244,121.9,124.1,122.9786,0.8645,0.0054,248.1076,88.6034,118.8664,633821,634162,633998.8,90.8925,0,342,178,91.1866,58,342,184.4,97.844,5
4058496567,507689505,86.6,93.2,89.3836,2.2006,0.0053,1399.6356,202.7862,491.5195,490528,491405,490979.4,198.4462,0,878,451.6727,198.5301,93,643,397.7143,189.7455,7
4058554695,507307049,33.7,46.9,35.5024,2.9791,0.0052,28.7708,5.0279,8.4729,497424,498421,497962.6,246.1514,0,997,538.1707,246.2676,57,676,368.5455,202.2003,4
4058554642,507499323,40.5,50,44.2306,3.2217,0.0053,18.1222,3.0129,5.9336,533395,534734,534152.8,321.3399,0,1340,758.2245,321.4242,109,1158,640.5,329.2085,4
4058597640,507477107,40.6,52.7,43.3188,2.5537,0.0053,4.4459,0.786,1.5591,534662,535912,535334.94,342.3926,0,1250,673.2875,342.3021,93,1234,665.6154,358.2643,4
4058597801,508089405,98.4,100.6,98.9893,0.5212,0.0053,156.3235,28.4656,58.6077,590878,591322,591133.1,113.3299,0,444,255.1071,113.3299,58,392,204.6,119.6187,5
4058517441,508187306,117.6,123.5,120.664,2.1473,0.0054,196.1665,47.0062,83.6336,591531,592119,591859.25,148.9466,0,588,328.56,148.807,109,572,331.6667,164.3692,5
